Script started on sön 21 mar 2021 17:13:37
]0;butterfly@butterfly-nuc: ~/Desktop/butterfly/often.gustav/butterfly_feedback/scripts[01;32mbutterfly@butterfly-nuc[00m:[01;34m~/Desktop/butterfly/often.gustav/butterfly_feedback/scrippts[00m$ cd ..
]0;butterfly@butterfly-nuc: ~/Desktop/butterfly/often.gustav/butterfly_feedback[01;32mbutterfly@butterfly-nuc[00m:[01;34m~/Desktop/butterfly/often.gustav/butterfly_feedback[00m$ cd ...[A]0;butterfly@butterfly-nuc: ~/Desktop/butterfly/often.gustav/butterfly_feedback[01;32mbutterfly@butterfly-nuc[00m:[01;34m~/Desktop/butterfly/often.gustav/butterfly_feedback[00m$ ./tracker.sh[A]0;butterfly@butterfly-nuc: ~/Desktop/butterfly/often.gustav/butterfly_feedback[01;32mbutterfly@butterfly-nuc[00m:[01;34m~/Desktop/butterfly/often.gustav/butterfly_feedback[00m$ [C[Coverturn.sh[A]0;butterfly@butterfly-nuc: ~/Desktop/butterfly/often.gustav/butterfly_feedback[01;32mbutterfly@butterfly-nuc[00m:[01;34m~/Desktop/butterfly/often.gustav/butterfly_feedback[00m$ [C[Ctr[1Packer.sh[A]0;butterfly@butterfly-nuc: ~/Desktop/butterfly/often.gustav/butterfly_feedback[01;32mbutterfly@butterfly-nuc[00m:[01;34m~/Desktop/butterfly/often.gustav/butterfly_feedback[00m$ cd ..[K[A]0;butterfly@butterfly-nuc: ~/Desktop/butterfly/often.gustav/butterfly_feedback[01;32mbutterfly@butterfly-nuc[00m:[01;34m~/Desktop/butterfly/often.gustav/butterfly_feedback[00m$ ./tracker.sh[A]0;butterfly@butterfly-nuc: ~/Desktop/butterfly/often.gustav/butterfly_feedback[01;32mbutterfly@butterfly-nuc[00m:[01;34m~/Desktop/butterfly/often.gustav/butterfly_feedback[00m$ [C[Coverturn.sh
[inf] initializing hardware..
[inf] done
[inf] t=4.14522,torque=-0.00604612,theta=188.438,phi=188.476,dtheta=-0.179394,dphi=-0.186302,x=0.00310904,y=0.0853695
[inf] t=4.14678,torque=-0.00625906,theta=188.438,phi=188.476,dtheta=-0.163306,dphi=-0.196694,x=0.00314642,y=0.0853707
[inf] t=4.14772,torque=-0.00859837,theta=188.438,phi=188.477,dtheta=-0.155831,dphi=-0.119393,x=0.00321028,y=0.0853631
[inf] t=4.14871,torque=-0.00758858,theta=188.437,phi=188.477,dtheta=-0.153465,dphi=-0.160045,x=0.00325024,y=0.0853569
[inf] t=4.14957,torque=-0.00888009,theta=188.437,phi=188.477,dtheta=-0.154013,dphi=-0.112976,x=0.0033034,y=0.0853533
[inf] t=4.15074,torque=-0.00866204,theta=188.437,phi=188.478,dtheta=-0.155029,dphi=-0.120893,x=0.00334531,y=0.0853627
[inf] t=4.15184,torque=-0.00970406,theta=188.437,phi=188.478,dtheta=-0.143316,dphi=-0.0967863,x=0.00339362,y=0.0853508
[inf] t=4.15297,torque=-0.00899612,theta=188.437,phi=188.478,dtheta=-0.152893,dphi=-0.11234,x=0.00343089,y=0.0853529
[inf] t=4.15409,torque=-0.00986978,theta=188.437,phi=188.479,dtheta=-0.145759,dphi=-0.0893538,x=0.00347746,y=0.0853509
[inf] t=4.15522,torque=-0.00913277,theta=188.436,phi=188.479,dtheta=-0.157506,dphi=-0.104269,x=0.0035082,y=0.0853544
[inf] t=4.15633,torque=-0.0098906,theta=188.436,phi=188.479,dtheta=-0.151114,dphi=-0.0841883,x=0.00354527,y=0.085353
[inf] t=4.15748,torque=-0.0102235,theta=188.436,phi=188.48,dtheta=-0.163279,dphi=-0.0581863,x=0.00359526,y=0.085367
[inf] t=4.15864,torque=-0.00952836,theta=188.436,phi=188.48,dtheta=-0.169886,dphi=-0.076672,x=0.00363496,y=0.0853457
[inf] t=4.1599,torque=-0.00933622,theta=188.436,phi=188.48,dtheta=-0.170942,dphi=-0.0844152,x=0.00367159,y=0.0853463
[inf] t=4.16094,torque=-0.00991568,theta=188.435,phi=188.481,dtheta=-0.172637,dphi=-0.0625657,x=0.00371346,y=0.0853468
[inf] t=4.16209,torque=-0.00932222,theta=188.435,phi=188.481,dtheta=-0.173378,dphi=-0.0834374,x=0.0037495,y=0.0853478
[inf] t=4.1632,torque=-0.00913872,theta=188.435,phi=188.481,dtheta=-0.187049,dphi=-0.0756165,x=0.00378583,y=0.0853472
[inf] t=4.16432,torque=-0.00929808,theta=188.435,phi=188.481,dtheta=-0.193007,dphi=-0.0627971,x=0.00383154,y=0.0853457
[inf] t=4.1655,torque=-0.0086045,theta=188.434,phi=188.482,dtheta=-0.206931,dphi=-0.0742857,x=0.0038718,y=0.085355
[inf] t=4.16665,torque=-0.00759513,theta=188.434,phi=188.482,dtheta=-0.211253,dphi=-0.106383,x=0.00390079,y=0.0853441
[inf] t=4.16771,torque=-0.00782454,theta=188.434,phi=188.482,dtheta=-0.223817,dphi=-0.0835474,x=0.00394505,y=0.0853441
[inf] t=4.16886,torque=-0.00693768,theta=188.433,phi=188.482,dtheta=-0.22612,dphi=-0.11445,x=0.00397436,y=0.0853453
[inf] t=4.17003,torque=-0.00700433,theta=188.433,phi=188.482,dtheta=-0.235617,dphi=-0.100718,x=0.00401178,y=0.085348
[inf] t=4.17115,torque=-0.00643671,theta=188.433,phi=188.482,dtheta=-0.235343,dphi=-0.122222,x=0.00403849,y=0.0853519
[inf] t=4.17227,torque=-0.00599864,theta=188.432,phi=188.482,dtheta=-0.243472,dphi=-0.127458,x=0.00406948,y=0.0853537
[inf] t=4.17341,torque=-0.00588975,theta=188.432,phi=188.483,dtheta=-0.255451,dphi=-0.117707,x=0.0041082,y=0.085347
[inf] t=4.17451,torque=-0.0046025,theta=188.432,phi=188.483,dtheta=-0.268441,dphi=-0.149529,x=0.00413775,y=0.0853425
[inf] t=4.17606,torque=-0.0046338,theta=188.432,phi=188.483,dtheta=-0.267473,dphi=-0.149537,x=0.00416977,y=0.0853431
[inf] t=4.17719,torque=-0.0044419,theta=188.431,phi=188.483,dtheta=-0.27348,dphi=-0.148438,x=0.00420896,y=0.0853449
[inf] t=4.17787,torque=-0.00460204,theta=188.431,phi=188.483,dtheta=-0.283053,dphi=-0.131928,x=0.00425762,y=0.0853413
[inf] t=4.17903,torque=-0.00338025,theta=188.431,phi=188.483,dtheta=-0.278215,dphi=-0.182171,x=0.00428551,y=0.0853447
[inf] t=4.18004,torque=-0.00453765,theta=188.43,phi=188.484,dtheta=-0.281527,dphi=-0.135208,x=0.00433768,y=0.0853492
[inf] t=4.18153,torque=-0.00370257,theta=188.43,phi=188.484,dtheta=-0.287585,dphi=-0.158726,x=0.00438137,y=0.0853442
[inf] t=4.18249,torque=-0.00257775,theta=188.429,phi=188.484,dtheta=-0.295819,dphi=-0.190016,x=0.00441505,y=0.0853391
[inf] t=4.18344,torque=-0.00185709,theta=188.429,phi=188.484,dtheta=-0.305023,dphi=-0.204864,x=0.00444864,y=0.0853509
[inf] t=4.18445,torque=-0.00319119,theta=188.429,phi=188.484,dtheta=-0.299172,dphi=-0.16274,x=0.00450232,y=0.0853384
[inf] t=4.18558,torque=-0.00238927,theta=188.428,phi=188.484,dtheta=-0.29948,dphi=-0.19135,x=0.00454551,y=0.0853494
[inf] t=4.1867,torque=-0.00152247,theta=188.428,phi=188.484,dtheta=-0.302996,dphi=-0.21815,x=0.00457913,y=0.0853483
[inf] t=4.18784,torque=-0.00228417,theta=188.428,phi=188.485,dtheta=-0.307821,dphi=-0.184241,x=0.00462731,y=0.0853379
[inf] t=4.18893,torque=-0.0021255,theta=188.427,phi=188.485,dtheta=-0.299767,dphi=-0.198982,x=0.00467025,y=0.0853399
[inf] t=4.19002,torque=-0.00223264,theta=188.427,phi=188.485,dtheta=-0.29933,dphi=-0.19449,x=0.0047187,y=0.0853425
[inf] t=4.19117,torque=-0.00158928,theta=188.427,phi=188.485,dtheta=-0.302516,dphi=-0.213855,x=0.00476073,y=0.0853336
[inf] t=4.19233,torque=-0.0018585,theta=188.426,phi=188.485,dtheta=-0.306088,dphi=-0.199224,x=0.00481577,y=0.085336
[inf] t=4.19347,torque=-0.00168669,theta=188.426,phi=188.486,dtheta=-0.311001,dphi=-0.200677,x=0.00486724,y=0.0853423
[inf] t=4.19462,torque=-0.00118488,theta=188.426,phi=188.486,dtheta=-0.314862,dphi=-0.214063,x=0.00491137,y=0.0853389
[inf] t=4.19579,torque=-0.000845817,theta=188.425,phi=188.486,dtheta=-0.317951,dphi=-0.21985,x=0.0049569,y=0.0853367
[inf] t=4.1983,torque=-0.0010709,theta=188.425,phi=188.486,dtheta=-0.307351,dphi=-0.225374,x=0.00499975,y=0.0853376
[inf] t=4.19864,torque=-0.00150458,theta=188.425,phi=188.486,dtheta=-0.305241,dphi=-0.209117,x=0.00504654,y=0.085337
[inf] t=4.19914,torque=-0.000901208,theta=188.424,phi=188.487,dtheta=-0.306705,dphi=-0.230807,x=0.00508239,y=0.0853416
[inf] t=4.20024,torque=-0.000503871,theta=188.424,phi=188.486,dtheta=-0.297792,dphi=-0.254206,x=0.00510757,y=0.0853433
[inf] t=4.20136,torque=-0.000535785,theta=188.424,phi=188.486,dtheta=-0.296539,dphi=-0.251983,x=0.0051355,y=0.0853405
[inf] t=4.2025,torque=0.000539525,theta=188.423,phi=188.486,dtheta=-0.299463,dphi=-0.285764,x=0.00514853,y=0.0853394
[inf] t=4.20366,torque=0.000941047,theta=188.423,phi=188.486,dtheta=-0.303296,dphi=-0.292972,x=0.00516019,y=0.0853443
[inf] t=4.20475,torque=0.00102939,theta=188.423,phi=188.486,dtheta=-0.294781,dphi=-0.303006,x=0.00516762,y=0.0853389
[inf] t=4.20592,torque=0.00101304,theta=188.422,phi=188.486,dtheta=-0.294068,dphi=-0.300191,x=0.00517152,y=0.0853419
[inf] t=4.20708,torque=0.00121323,theta=188.422,phi=188.485,dtheta=-0.282562,dphi=-0.314592,x=0.00516757,y=0.0853442
[inf] t=4.20848,torque=0.00219343,theta=188.422,phi=188.484,dtheta=-0.280858,dphi=-0.349867,x=0.00514492,y=0.0853402
[inf] t=4.20937,torque=0.00164196,theta=188.421,phi=188.484,dtheta=-0.285679,dphi=-0.319555,x=0.00513396,y=0.0853459
[inf] t=4.2105,torque=0.00304875,theta=188.421,phi=188.483,dtheta=-0.278952,dphi=-0.374089,x=0.0050934,y=0.0853407
[inf] t=4.21159,torque=0.00166624,theta=188.421,phi=188.483,dtheta=-0.266979,dphi=-0.330754,x=0.00507717,y=0.0853411
[inf] t=4.21309,torque=0.00336953,theta=188.421,phi=188.482,dtheta=-0.266677,dphi=-0.388149,x=0.00503299,y=0.0853388
[inf] t=4.21402,torque=0.00362601,theta=188.42,phi=188.481,dtheta=-0.272269,dphi=-0.385157,x=0.00498634,y=0.0853432
[inf] t=4.21506,torque=0.00293413,theta=188.42,phi=188.48,dtheta=-0.268183,dphi=-0.357979,x=0.00495259,y=0.0853332
[inf] t=4.21602,torque=0.00336649,theta=188.42,phi=188.48,dtheta=-0.258374,dphi=-0.37986,x=0.00490252,y=0.0853407
[inf] t=4.21714,torque=0.00272147,theta=188.419,phi=188.479,dtheta=-0.259855,dphi=-0.347097,x=0.00486837,y=0.0853446
[inf] t=4.21825,torque=0.00301061,theta=188.419,phi=188.478,dtheta=-0.253534,dphi=-0.359427,x=0.0048293,y=0.0853303
[inf] t=4.21937,torque=0.00362731,theta=188.419,phi=188.477,dtheta=-0.243708,dphi=-0.388133,x=0.00477302,y=0.0853371
[inf] t=4.22052,torque=0.00174993,theta=188.419,phi=188.476,dtheta=-0.232846,dphi=-0.324767,x=0.00474329,y=0.0853416
[inf] t=4.22162,torque=0.0023271,theta=188.419,phi=188.476,dtheta=-0.222325,dphi=-0.352554,x=0.00469867,y=0.0853406
[inf] t=4.22278,torque=0.00220607,theta=188.418,phi=188.475,dtheta=-0.226437,dphi=-0.33687,x=0.00466494,y=0.0853367
[inf] t=4.22391,torque=0.00156575,theta=188.418,phi=188.474,dtheta=-0.223295,dphi=-0.312336,x=0.00464245,y=0.0853445
[inf] t=4.22504,torque=0.00161025,theta=188.418,phi=188.474,dtheta=-0.217538,dphi=-0.316493,x=0.00461243,y=0.0853469
[inf] t=4.22616,torque=0.0019717,theta=188.418,phi=188.473,dtheta=-0.210874,dphi=-0.332318,x=0.00457464,y=0.0853432
[inf] t=4.22729,torque=0.000438592,theta=188.418,phi=188.473,dtheta=-0.204242,dphi=-0.278101,x=0.00456219,y=0.0853488
[inf] t=4.22842,torque=0.000800665,theta=188.417,phi=188.472,dtheta=-0.198159,dphi=-0.295084,x=0.00453515,y=0.0853414
[inf] t=4.22955,torque=-0.000307508,theta=188.417,phi=188.472,dtheta=-0.192591,dphi=-0.255938,x=0.00452315,y=0.0853411
[inf] t=4.2307,torque=-0.000562849,theta=188.417,phi=188.471,dtheta=-0.174035,dphi=-0.264759,x=0.00450108,y=0.0853399
[inf] t=4.23186,torque=0.000228936,theta=188.417,phi=188.471,dtheta=-0.177646,dphi=-0.284945,x=0.00447112,y=0.0853475
[inf] t=4.23296,torque=-0.000175438,theta=188.417,phi=188.47,dtheta=-0.16548,dphi=-0.280296,x=0.00444143,y=0.0853451
[inf] t=4.23408,torque=-0.000926199,theta=188.417,phi=188.47,dtheta=-0.159612,dphi=-0.25467,x=0.00442201,y=0.085342
[inf] t=4.2352,torque=-0.0017532,theta=188.416,phi=188.469,dtheta=-0.157467,dphi=-0.222648,x=0.00441656,y=0.0853547
[inf] t=4.23633,torque=-0.00177748,theta=188.416,phi=188.469,dtheta=-0.157377,dphi=-0.219176,x=0.00440818,y=0.0853425
[inf] t=4.23745,torque=-0.00161773,theta=188.416,phi=188.469,dtheta=-0.144969,dphi=-0.237196,x=0.00438782,y=0.0853401
[inf] t=4.23857,torque=-0.00329508,theta=188.416,phi=188.468,dtheta=-0.14002,dphi=-0.175721,x=0.00438763,y=0.0853536
[inf] t=4.23992,torque=-0.00228295,theta=188.416,phi=188.468,dtheta=-0.139062,dphi=-0.213633,x=0.00436669,y=0.0853456
[inf] t=4.24091,torque=-0.00333007,theta=188.416,phi=188.468,dtheta=-0.141865,dphi=-0.166939,x=0.00437274,y=0.0853554
[inf] t=4.24203,torque=-0.00320253,theta=188.416,phi=188.468,dtheta=-0.132124,dphi=-0.182507,x=0.00436303,y=0.0853381
[inf] t=4.24341,torque=-0.00385707,theta=188.415,phi=188.468,dtheta=-0.130217,dphi=-0.157227,x=0.00436506,y=0.0853536
[inf] t=4.24426,torque=-0.00361838,theta=188.415,phi=188.467,dtheta=-0.132804,dphi=-0.16123,x=0.00436267,y=0.085345
[inf] t=4.24564,torque=-0.00415934,theta=188.415,phi=188.467,dtheta=-0.124019,dphi=-0.149505,x=0.00436655,y=0.0853412
[inf] t=4.24668,torque=-0.0044266,theta=188.415,phi=188.467,dtheta=-0.123246,dphi=-0.139161,x=0.00436955,y=0.0853407
[inf] t=4.24764,torque=-0.00469711,theta=188.415,phi=188.467,dtheta=-0.127002,dphi=-0.122757,x=0.00437842,y=0.0853392
[inf] t=4.24867,torque=-0.00446393,theta=188.415,phi=188.467,dtheta=-0.118931,dphi=-0.139981,x=0.00437814,y=0.0853431
[inf] t=4.24981,torque=-0.00483988,theta=188.415,phi=188.467,dtheta=-0.118849,dphi=-0.123917,x=0.00438767,y=0.0853473
[inf] t=4.25085,torque=-0.00570748,theta=188.414,phi=188.467,dtheta=-0.123005,dphi=-0.085985,x=0.00441172,y=0.0853496
[inf] t=4.25206,torque=-0.0057599,theta=188.414,phi=188.467,dtheta=-0.114544,dphi=-0.0938701,x=0.00443011,y=0.0853406
[inf] t=4.25321,torque=-0.0052589,theta=188.414,phi=188.467,dtheta=-0.114532,dphi=-0.111918,x=0.0044408,y=0.085338
[inf] t=4.25433,torque=-0.00539904,theta=188.414,phi=188.467,dtheta=-0.119147,dphi=-0.0998033,x=0.00445332,y=0.0853449
[inf] t=4.25549,torque=-0.00519835,theta=188.414,phi=188.467,dtheta=-0.125039,dphi=-0.0996054,x=0.00446793,y=0.0853524
[inf] t=4.25661,torque=-0.00564418,theta=188.414,phi=188.467,dtheta=-0.131717,dphi=-0.0751044,x=0.00449008,y=0.0853414
[inf] t=4.25772,torque=-0.00534279,theta=188.414,phi=188.467,dtheta=-0.1245,dphi=-0.0948559,x=0.0045022,y=0.0853351
[inf] t=4.25888,torque=-0.00617253,theta=188.413,phi=188.468,dtheta=-0.124268,dphi=-0.0638318,x=0.00453096,y=0.0853393
[inf] t=4.25999,torque=-0.0050436,theta=188.413,phi=188.468,dtheta=-0.127848,dphi=-0.1021,x=0.00454195,y=0.085342
[inf] t=4.26112,torque=-0.00556496,theta=188.413,phi=188.468,dtheta=-0.13307,dphi=-0.0761796,x=0.00456163,y=0.0853379
[inf] t=4.26225,torque=-0.00500217,theta=188.413,phi=188.468,dtheta=-0.138751,dphi=-0.0901675,x=0.00457484,y=0.0853485
[inf] t=4.26337,torque=-0.00513389,theta=188.413,phi=188.468,dtheta=-0.13071,dphi=-0.0940741,x=0.00458765,y=0.0853449
[inf] t=4.26451,torque=-0.00530433,theta=188.413,phi=188.468,dtheta=-0.129703,dphi=-0.0877686,x=0.00460675,y=0.0853406
[inf] t=4.26563,torque=-0.00517642,theta=188.413,phi=188.468,dtheta=-0.132443,dphi=-0.0889282,x=0.00462908,y=0.0853428
[inf] t=4.26678,torque=-0.00534036,theta=188.412,phi=188.468,dtheta=-0.136826,dphi=-0.0781476,x=0.0046531,y=0.0853424
[inf] t=4.26787,torque=-0.00501676,theta=188.412,phi=188.468,dtheta=-0.141815,dphi=-0.084211,x=0.00467354,y=0.0853361
[inf] t=4.269,torque=-0.00506325,theta=188.412,phi=188.468,dtheta=-0.146414,dphi=-0.0767729,x=0.00470034,y=0.0853416
