

[inf] t=4.04709,torque=0.00827825,theta=1005.27,phi=1005.35,dtheta=-0.585395,dphi=-0.712888,x=0.00637601,y=0.0854988
[inf] t=4.04821,torque=0.00822838,theta=1005.27,phi=1005.35,dtheta=-0.584948,dphi=-0.687136,x=0.00637129,y=0.0855062
[inf] t=4.04949,torque=0.00775117,theta=1005.27,phi=1005.35,dtheta=-0.562332,dphi=-0.659217,x=0.00638072,y=0.0855081
[inf] t=4.05045,torque=0.00746032,theta=1005.27,phi=1005.35,dtheta=-0.535799,dphi=-0.683393,x=0.00637674,y=0.0855098
[inf] t=4.05159,torque=0.00730813,theta=1005.27,phi=1005.35,dtheta=-0.533586,dphi=-0.646521,x=0.00637714,y=0.08551
[inf] t=4.05274,torque=0.00682167,theta=1005.27,phi=1005.35,dtheta=-0.503958,dphi=-0.63975,x=0.00637522,y=0.0855221
[inf] t=4.05385,torque=0.00646642,theta=1005.27,phi=1005.35,dtheta=-0.489272,dphi=-0.604411,x=0.00638109,y=0.0855059
[inf] t=4.05496,torque=0.00615725,theta=1005.27,phi=1005.35,dtheta=-0.47001,dphi=-0.598797,x=0.00638236,y=0.0855067
[inf] t=4.05611,torque=0.00607292,theta=1005.27,phi=1005.35,dtheta=-0.463356,dphi=-0.595162,x=0.00637736,y=0.085508
[inf] t=4.05721,torque=0.00558606,theta=1005.27,phi=1005.35,dtheta=-0.43685,dphi=-0.576567,x=0.00638122,y=0.0855011
[inf] t=4.05831,torque=0.00569173,theta=1005.27,phi=1005.35,dtheta=-0.442954,dphi=-0.568034,x=0.00637866,y=0.0855067
[inf] t=4.05953,torque=0.00524723,theta=1005.27,phi=1005.35,dtheta=-0.42167,dphi=-0.54114,x=0.00637568,y=0.0855041
[inf] t=4.06072,torque=0.00520326,theta=1005.27,phi=1005.35,dtheta=-0.417591,dphi=-0.536225,x=0.00637424,y=0.0855032
[inf] t=4.06183,torque=0.00471678,theta=1005.27,phi=1005.35,dtheta=-0.394764,dphi=-0.506585,x=0.00637248,y=0.0854979
[inf] t=4.06295,torque=0.00445365,theta=1005.27,phi=1005.35,dtheta=-0.378766,dphi=-0.498621,x=0.00636785,y=0.0855011
[inf] t=4.06406,torque=0.00416951,theta=1005.27,phi=1005.34,dtheta=-0.367572,dphi=-0.469022,x=0.00636884,y=0.0855075
[inf] t=4.06516,torque=0.0038174,theta=1005.27,phi=1005.34,dtheta=-0.346281,dphi=-0.46257,x=0.00636889,y=0.0855027
[inf] t=4.06635,torque=0.00356589,theta=1005.27,phi=1005.34,dtheta=-0.334842,dphi=-0.442381,x=0.00636598,y=0.0855024
[inf] t=4.06784,torque=0.00355878,theta=1005.27,phi=1005.34,dtheta=-0.329625,dphi=-0.451889,x=0.0063619,y=0.0855101
[inf] t=4.06853,torque=0.00336023,theta=1005.27,phi=1005.34,dtheta=-0.328778,dphi=-0.404739,x=0.00637033,y=0.0855048
[inf] t=4.06963,torque=0.0030975,theta=1005.27,phi=1005.34,dtheta=-0.30296,dphi=-0.437139,x=0.00636012,y=0.0855045
[inf] t=4.07121,torque=0.00274273,theta=1005.27,phi=1005.34,dtheta=-0.293155,dphi=-0.387227,x=0.00636383,y=0.0855015
[inf] t=4.07233,torque=0.00239681,theta=1005.27,phi=1005.34,dtheta=-0.278497,dphi=-0.358818,x=0.00637392,y=0.0854974
[inf] t=4.07325,torque=0.00248805,theta=1005.26,phi=1005.34,dtheta=-0.275866,dphi=-0.38341,x=0.00636681,y=0.0855128
[inf] t=4.07417,torque=0.00224359,theta=1005.26,phi=1005.34,dtheta=-0.268936,dphi=-0.349693,x=0.00636409,y=0.0855002
[inf] t=4.07503,torque=0.00201426,theta=1005.26,phi=1005.34,dtheta=-0.25781,dphi=-0.334304,x=0.00636476,y=0.0855054
[inf] t=4.07628,torque=0.00201497,theta=1005.26,phi=1005.34,dtheta=-0.258226,dphi=-0.327064,x=0.00636558,y=0.0854985
